,일자,CD_91일,콜_금리,국고채_3년,회사채_3년
1783,2008.05.22,5.37,5.00,5.34,6.29
1784,2008.05.23,5.37,5.00,5.39,6.34
1785,2008.05.26,5.37,5.00,5.40,6.35
1786,2008.05.27,5.36,5.01,5.35,6.30
1787,2008.05.28,5.36,5.03,5.36,6.31
1788,2008.05.29,5.36,5.03,5.43,6.38
1789,2008.05.30,5.36,5.04,5.46,6.41
1790,2008.06.02,5.36,5.00,5.54,6.50
1791,2008.06.03,5.36,5.00,5.50,6.50
1792,2008.06.04,5.36,5.00,5.49,6.49
1793,2008.06.05,5.36,5.00,5.48,6.48
1794,2008.06.09,5.36,4.81,5.67,6.65
1795,2008.06.10,5.36,4.57,5.78,6.76
1796,2008.06.11,5.36,4.57,5.73,6.71
1797,2008.06.12,5.36,4.99,5.74,6.71
1798,2008.06.13,5.36,4.99,5.74,6.71
1799,2008.06.16,5.36,5.01,5.70,6.67
1800,2008.06.17,5.36,5.00,5.66,6.63
1801,2008.06.18,5.36,5.00,5.68,6.65
1802,2008.06.19,5.36,5.00,5.66,6.63
1803,2008.06.20,5.36,5.01,5.72,6.69
1804,2008.06.23,5.36,4.62,5.87,6.85
1805,2008.06.24,5.37,4.55,5.85,6.83
1806,2008.06.25,5.37,4.55,5.82,6.80
1807,2008.06.26,5.37,5.01,5.74,6.72
1808,2008.06.27,5.37,5.00,5.77,6.75
1809,2008.06.30,5.37,5.01,5.90,6.88
1810,2008.07.01,5.37,4.99,5.87,6.85
1811,2008.07.02,5.37,4.99,5.97,6.95
1812,2008.07.03,5.38,4.99,6.06,7.04
1813,2008.07.04,5.38,5.03,6.05,7.03
1814,2008.07.07,5.39,5.01,6.05,7.03
1815,2008.07.08,5.41,5.01,6.02,7.00
1816,2008.07.09,5.41,5.02,5.99,6.96
1817,2008.07.10,5.44,5.01,6.01,6.99
1818,2008.07.11,5.46,5.01,6.15,7.14
1819,2008.07.14,5.48,5.00,6.17,7.17
1820,2008.07.15,5.52,5.01,6.13,7.14
1821,2008.07.16,5.54,5.00,6.11,7.12
1822,2008.07.17,5.55,5.01,5.99,7.02
1823,2008.07.18,5.57,5.01,5.97,7.00
1824,2008.07.21,5.58,4.58,6.06,7.10
1825,2008.07.22,5.59,4.57,5.90,6.97
1826,2008.07.23,5.59,4.56,5.84,6.92
1827,2008.07.24,5.63,5.00,5.81,6.89
1828,2008.07.25,5.63,5.00,5.77,6.86
1829,2008.07.28,5.65,5.01,5.85,6.94
1830,2008.07.29,5.66,5.01,5.81,6.90
1831,2008.07.30,5.67,5.00,5.77,6.86
1832,2008.07.31,5.68,5.03,5.80,6.91
1833,2008.08.01,5.69,5.02,5.72,6.85
1834,2008.08.04,5.71,5.02,5.80,6.95
1835,2008.08.05,5.72,5.02,5.76,6.93
1836,2008.08.06,5.72,5.02,5.70,6.90
1837,2008.08.07,5.74,5.25,5.66,6.88
1838,2008.08.08,5.75,5.24,5.70,6.92
1839,2008.08.11,5.76,5.24,5.72,6.96
1840,2008.08.12,5.77,5.25,5.76,7.00
1841,2008.08.13,5.78,5.25,5.76,7.00
1842,2008.08.14,5.79,5.25,5.85,7.09
1843,2008.08.18,5.79,5.24,5.87,7.19
1844,2008.08.19,5.79,5.23,5.77,7.17
1845,2008.08.20,5.79,5.23,5.72,7.16
1846,2008.08.21,5.79,5.25,5.71,7.16
1847,2008.08.22,5.79,5.25,5.81,7.28
1848,2008.08.25,5.79,5.24,5.88,7.37
1849,2008.08.26,5.79,5.24,5.84,7.36
1850,2008.08.27,5.79,5.24,5.81,7.35
1851,2008.08.28,5.79,5.24,5.76,7.32
1852,2008.08.29,5.79,5.25,5.77,7.34
1853,2008.09.01,5.79,5.25,5.88,7.46
1854,2008.09.02,5.79,5.24,5.97,7.55
1855,2008.09.03,5.79,5.25,5.87,7.46
1856,2008.09.04,5.79,5.25,5.82,7.41
1857,2008.09.05,5.79,5.24,5.80,7.40
1858,2008.09.08,5.79,5.25,5.76,7.37
1859,2008.09.09,5.79,5.28,5.76,7.37
1860,2008.09.10,5.79,5.22,5.73,7.34
1861,2008.09.11,5.79,5.25,5.69,7.28
1862,2008.09.12,5.79,5.25,5.66,7.25
1863,2008.09.16,5.79,5.23,5.49,7.09
1864,2008.09.17,5.79,5.24,5.60,7.18
1865,2008.09.18,5.79,5.12,5.89,7.48
1866,2008.09.19,5.79,5.07,5.80,7.40
1867,2008.09.22,5.79,4.95,5.85,7.46
1868,2008.09.23,5.79,4.80,5.88,7.49
1869,2008.09.24,5.79,4.86,5.91,7.56
1870,2008.09.25,5.80,5.23,5.93,7.66
1871,2008.09.26,5.81,5.23,6.01,7.85
1872,2008.09.29,5.82,5.22,5.98,7.92
1873,2008.09.30,5.83,5.22,5.74,7.76
1874,2008.10.01,5.85,5.22,5.75,7.81
1875,2008.10.02,5.88,5.22,5.70,7.78
1876,2008.10.06,5.91,5.23,5.77,7.87
1877,2008.10.07,5.95,5.06,5.60,7.78
1878,2008.10.08,5.96,5.12,5.61,7.86
1879,2008.10.09,5.96,4.98,5.33,7.75
1880,2008.10.10,5.98,4.98,5.23,7.82
1881,2008.10.13,6.00,4.98,5.29,7.92
1882,2008.10.14,6.03,4.99,5.28,7.94
1883,2008.10.15,6.06,4.99,5.17,7.90
1884,2008.10.16,6.08,4.99,5.27,8.06
1885,2008.10.17,6.10,4.99,5.03,8.01
1886,2008.10.20,6.12,4.97,5.03,8.06
1887,2008.10.21,6.14,4.89,5.00,8.06
1888,2008.10.22,6.15,4.89,4.80,7.97
1889,2008.10.23,6.16,4.98,4.84,8.02
1890,2008.10.24,6.18,4.98,4.84,8.10
1891,2008.10.27,6.04,4.28,4.52,7.87
1892,2008.10.28,6.05,4.24,4.56,8.00
1893,2008.10.29,6.06,4.24,4.54,8.07
1894,2008.10.30,6.06,4.21,4.39,8.05
1895,2008.10.31,5.98,4.14,4.47,8.13
1896,2008.11.03,5.97,4.10,4.71,8.33
1897,2008.11.04,5.94,4.02,4.68,8.28
1898,2008.11.05,5.93,4.04,4.60,8.21
1899,2008.11.06,5.92,4.22,4.55,8.12
1900,2008.11.07,5.69,3.97,4.72,8.23
1901,2008.11.10,5.69,3.98,5.00,8.36
1902,2008.11.11,5.69,3.98,5.01,8.37
1903,2008.11.12,5.59,3.98,4.94,8.33
1904,2008.11.13,5.59,3.98,5.24,8.63
1905,2008.11.14,5.56,3.98,5.40,8.83
1906,2008.11.17,5.52,3.93,5.23,8.70
1907,2008.11.18,5.51,3.95,5.36,8.84
1908,2008.11.19,5.50,3.95,5.16,8.68
1909,2008.11.20,5.49,3.99,5.15,8.68
1910,2008.11.21,5.48,3.98,4.99,8.61
1911,2008.11.24,5.48,3.99,5.06,8.71
1912,2008.11.25,5.47,3.98,5.05,8.80
1913,2008.11.26,5.45,3.98,4.88,8.78
1914,2008.11.27,5.45,3.98,4.86,8.86
1915,2008.11.28,5.45,3.99,4.87,8.91
1916,2008.12.01,5.45,3.97,4.70,8.91
1917,2008.12.02,5.45,3.98,4.44,8.86
1918,2008.12.03,5.45,3.98,4.26,8.80
1919,2008.12.04,5.45,3.91,4.33,8.90
1920,2008.12.05,5.45,3.85,4.17,8.80
1921,2008.12.08,5.45,4.71,4.22,8.85
1922,2008.12.09,5.44,3.61,4.16,8.81
1923,2008.12.10,5.44,3.61,4.21,8.86
1924,2008.12.11,4.75,3.16,4.01,8.62
1925,2008.12.12,4.75,2.90,3.95,8.47
1926,2008.12.15,4.74,2.83,3.97,8.32
1927,2008.12.16,4.49,2.78,3.85,8.05
1928,2008.12.17,4.34,2.81,3.84,7.98
1929,2008.12.18,4.24,2.81,3.82,7.96
1930,2008.12.19,4.19,2.82,3.81,7.98
1931,2008.12.22,4.09,2.70,3.88,8.08
1932,2008.12.23,4.03,2.57,3.87,8.10
1933,2008.12.24,3.98,2.66,3.75,8.02
1934,2008.12.26,3.95,2.99,3.68,7.97
1935,2008.12.29,3.94,2.97,3.61,7.92
1936,2008.12.30,3.93,2.94,3.41,7.72
1937,2008.12.31,3.93,3.02,3.41,7.72
1938,2009.01.02,3.93,2.87,3.42,7.73
1939,2009.01.05,3.92,2.75,3.35,7.51
1940,2009.01.06,3.92,2.59,3.34,7.46
1941,2009.01.07,3.92,2.58,3.45,7.45
1942,2009.01.08,3.25,2.98,3.26,7.25
1943,2009.01.09,3.18,2.49,3.48,7.43
1944,2009.01.12,3.18,2.42,3.53,7.46
1945,2009.01.13,3.13,2.26,3.50,7.42
1946,2009.01.14,3.02,2.22,3.36,7.25
1947,2009.01.15,2.98,2.04,3.56,7.38
1948,2009.01.16,2.97,2.02,3.61,7.39
1949,2009.01.19,2.97,1.99,3.42,7.25
1950,2009.01.20,2.97,2.00,3.48,7.29
1951,2009.01.21,2.97,2.10,3.39,7.22
1952,2009.01.22,2.96,2.51,3.39,7.22
1953,2009.01.23,2.96,2.44,3.38,7.19
1954,2009.01.28,2.96,2.48,3.36,7.14
1955,2009.01.29,2.96,2.45,3.41,7.19
1956,2009.01.30,2.96,2.41,3.59,7.29
1957,2009.02.02,2.96,2.38,3.78,7.49
1958,2009.02.03,2.96,2.38,3.84,7.57
1959,2009.02.04,2.96,2.38,3.70,7.45
1960,2009.02.05,2.92,2.39,3.79,7.48
1961,2009.02.06,2.92,2.39,3.73,7.37
1962,2009.02.09,2.92,2.20,3.74,7.29
1963,2009.02.10,2.92,2.07,3.73,7.17
1964,2009.02.11,2.92,2.06,3.66,7.07
1965,2009.02.12,2.64,2.02,3.62,6.97
1966,2009.02.13,2.57,1.92,3.57,6.85
1967,2009.02.16,2.57,1.69,3.69,6.85
1968,2009.02.17,2.57,1.76,3.97,7.05
1969,2009.02.18,2.56,1.75,3.74,6.96
1970,2009.02.19,2.55,1.79,3.75,6.89
1971,2009.02.20,2.54,1.82,3.92,6.93
1972,2009.02.23,2.53,1.76,3.83,6.86
1973,2009.02.24,2.51,1.55,3.90,6.88
1974,2009.02.25,2.51,1.58,3.99,6.92
1975,2009.02.26,2.49,1.88,3.88,6.74
1976,2009.02.27,2.49,1.87,3.82,6.60
1977,2009.03.02,2.49,1.75,3.87,6.62
1978,2009.03.03,2.49,1.75,3.74,6.48
1979,2009.03.04,2.49,1.76,3.70,6.29
1980,2009.03.05,2.49,1.75,3.71,6.28
1981,2009.03.06,2.49,1.76,3.63,6.20
1982,2009.03.09,2.45,1.71,3.66,6.21
1983,2009.03.10,2.45,1.63,3.62,6.11
1984,2009.03.11,2.45,1.64,3.69,6.15
1985,2009.03.12,2.45,1.78,3.62,6.08
1986,2009.03.13,2.43,1.82,3.72,6.16
1987,2009.03.16,2.43,1.82,3.74,6.12
1988,2009.03.17,2.43,1.94,3.62,6.01
1989,2009.03.18,2.43,1.87,3.66,6.04
1990,2009.03.19,2.43,1.79,3.49,5.91
1991,2009.03.20,2.43,1.81,3.49,5.92
1992,2009.03.23,2.43,1.74,3.55,5.94
1993,2009.03.24,2.43,1.63,3.64,6.02
1994,2009.03.25,2.43,1.56,3.64,6.02
1995,2009.03.26,2.43,1.89,3.71,6.07
1996,2009.03.27,2.43,1.76,3.74,6.07
1997,2009.03.30,2.43,1.76,3.89,6.15
1998,2009.03.31,2.43,1.73,3.94,6.13
1999,2009.04.01,2.43,1.72,3.83,6.02
2000,2009.04.02,2.43,1.65,3.87,5.99
2001,2009.04.03,2.43,1.66,3.95,5.99
2002,2009.04.06,2.43,1.65,3.99,6.01
2003,2009.04.07,2.43,1.57,3.94,5.97
2004,2009.04.08,2.43,1.58,3.89,5.91
2005,2009.04.09,2.43,1.86,3.88,5.88
2006,2009.04.10,2.43,1.82,3.88,5.87
2007,2009.04.13,2.43,1.80,3.88,5.84
2008,2009.04.14,2.43,1.79,3.78,5.74
2009,2009.04.15,2.42,1.76,3.75,5.69
2010,2009.04.16,2.41,1.83,3.80,5.70
2011,2009.04.17,2.41,1.83,3.72,5.62
2012,2009.04.20,2.41,1.86,3.70,5.59
2013,2009.04.21,2.41,1.57,3.69,5.57
2014,2009.04.22,2.41,1.57,3.72,5.59
2015,2009.04.23,2.41,1.89,3.70,5.55
2016,2009.04.24,2.41,1.84,3.57,5.37
2017,2009.04.27,2.41,1.88,3.58,5.35
2018,2009.04.28,2.41,1.85,3.50,5.21
2019,2009.04.29,2.41,1.84,3.51,5.23
2020,2009.04.30,2.41,1.85,3.59,5.29
2021,2009.05.04,2.41,1.77,3.78,5.45
2022,2009.05.06,2.41,1.72,3.80,5.45
2023,2009.05.07,2.41,1.83,3.91,5.48
2024,2009.05.08,2.41,1.92,3.90,5.46
2025,2009.05.11,2.41,1.93,3.93,5.49
2026,2009.05.12,2.41,1.93,3.83,5.35
2027,2009.05.13,2.41,1.93,3.85,5.21
2028,2009.05.14,2.41,1.93,3.77,5.07
2029,2009.05.15,2.41,1.93,3.79,5.06
2030,2009.05.18,2.41,1.89,3.75,5.01
2031,2009.05.19,2.41,1.74,3.86,5.07
2032,2009.05.20,2.41,1.73,3.87,5.06
2033,2009.05.21,2.41,1.96,3.84,5.01
2034,2009.05.22,2.41,1.97,3.85,5.00
2035,2009.05.25,2.41,1.97,3.81,4.97
2036,2009.05.26,2.41,1.97,3.79,4.95
2037,2009.05.27,2.41,1.96,3.82,4.97
2038,2009.05.28,2.41,1.96,3.87,5.01
2039,2009.05.29,2.41,1.96,3.83,4.98
2040,2009.06.01,2.41,1.95,3.81,4.96
2041,2009.06.02,2.41,1.93,3.93,4.97
2042,2009.06.03,2.41,1.92,3.91,4.94
2043,2009.06.04,2.42,1.93,3.88,4.91
2044,2009.06.05,2.41,1.93,3.87,4.90
2045,2009.06.08,2.41,1.93,4.02,5.06
2046,2009.06.09,2.41,1.96,4.03,5.11
2047,2009.06.10,2.41,1.93,4.04,5.13
2048,2009.06.11,2.41,1.96,4.22,5.32
2049,2009.06.12,2.41,1.94,4.30,5.40
2050,2009.06.15,2.41,1.93,4.27,5.38
2051,2009.06.16,2.41,1.94,4.25,5.36
2052,2009.06.17,2.41,1.95,4.24,5.35
2053,2009.06.18,2.41,1.95,4.20,5.31
2054,2009.06.19,2.41,1.94,4.17,5.29
2055,2009.06.22,2.41,1.93,4.20,5.33
2056,2009.06.23,2.41,1.82,4.12,5.29
2057,2009.06.24,2.41,1.87,4.07,5.26
2058,2009.06.25,2.41,1.93,4.17,5.37
2059,2009.06.26,2.41,1.92,4.12,5.34
2060,2009.06.29,2.41,1.92,4.10,5.32
2061,2009.06.30,2.41,1.96,4.16,5.39
2062,2009.07.01,2.41,1.90,4.08,5.35
2063,2009.07.02,2.41,1.92,4.06,5.34
2064,2009.07.03,2.41,1.92,4.04,5.32
2065,2009.07.06,2.41,1.93,4.09,5.36
2066,2009.07.07,2.41,1.92,4.13,5.42
2067,2009.07.08,2.41,1.92,4.06,5.39
2068,2009.07.09,2.41,1.93,4.00,5.33
2069,2009.07.10,2.41,1.94,3.91,5.26
2070,2009.07.13,2.41,1.94,3.95,5.30
2071,2009.07.14,2.41,1.95,3.96,5.32
2072,2009.07.15,2.41,1.95,3.99,5.36
2073,2009.07.16,2.41,1.95,3.99,5.37
2074,2009.07.17,2.41,1.94,4.10,5.48
2075,2009.07.20,2.41,1.94,4.18,5.57
2076,2009.07.21,2.41,1.93,4.16,5.56
2077,2009.07.22,2.41,1.93,4.21,5.61
2078,2009.07.23,2.41,1.93,4.16,5.58
2079,2009.07.24,2.41,1.93,4.16,5.58
2080,2009.07.27,2.41,1.93,4.17,5.59
2081,2009.07.28,2.41,1.93,4.16,5.59
2082,2009.07.29,2.41,1.93,4.17,5.60
2083,2009.07.30,2.41,1.93,4.15,5.58
2084,2009.07.31,2.41,1.95,4.26,5.68
2085,2009.08.03,2.41,1.94,4.37,5.77
2086,2009.08.04,2.41,1.97,4.35,5.75
2087,2009.08.05,2.41,1.97,4.43,5.81
2088,2009.08.06,2.42,1.98,4.49,5.86
2089,2009.08.07,2.42,1.99,4.46,5.85
2090,2009.08.10,2.42,1.99,4.47,5.86
2091,2009.08.11,2.42,1.99,4.41,5.80
2092,2009.08.12,2.42,1.98,4.45,5.81
2093,2009.08.13,2.45,1.98,4.52,5.88
2094,2009.08.14,2.47,1.97,4.61,5.94
2095,2009.08.17,2.48,1.98,4.46,5.80
2096,2009.08.18,2.49,1.97,4.51,5.81
2097,2009.08.19,2.49,1.97,4.37,5.67
2098,2009.08.20,2.51,1.99,4.39,5.68
2099,2009.08.21,2.51,1.98,4.34,5.63
2100,2009.08.24,2.51,1.98,4.40,5.67
2101,2009.08.25,2.52,1.98,4.34,5.61
2102,2009.08.26,2.56,1.98,4.36,5.59
2103,2009.08.27,2.57,1.97,4.31,5.54
2104,2009.08.28,2.57,1.97,4.35,5.58
2105,2009.08.31,2.57,1.99,4.38,5.61
2106,2009.09.01,2.57,1.98,4.37,5.61
2107,2009.09.02,2.57,1.98,4.31,5.55
2108,2009.09.03,2.57,1.97,4.28,5.53
2109,2009.09.04,2.57,1.97,4.30,5.53
2110,2009.09.07,2.57,1.97,4.33,5.54
2111,2009.09.08,2.57,1.91,4.31,5.50
2112,2009.09.09,2.57,1.98,4.29,5.48
2113,2009.09.10,2.58,1.99,4.50,5.67
2114,2009.09.11,2.59,1.99,4.49,5.65
2115,2009.09.14,2.61,2.00,4.49,5.65
2116,2009.09.15,2.62,1.99,4.47,5.63
2117,2009.09.16,2.63,1.99,4.40,5.56
2118,2009.09.17,2.64,2.00,4.40,5.56
2119,2009.09.18,2.65,2.00,4.37,5.53
2120,2009.09.21,2.68,1.97,4.43,5.58
2121,2009.09.22,2.70,1.80,4.49,5.63
2122,2009.09.23,2.71,1.79,4.47,5.61
2123,2009.09.24,2.72,2.00,4.44,5.58
2124,2009.09.25,2.72,2.00,4.43,5.56
2125,2009.09.28,2.73,2.00,4.45,5.58
2126,2009.09.29,2.74,2.01,4.47,5.60
2127,2009.09.30,2.75,2.00,4.39,5.53
2128,2009.10.01,2.76,2.00,4.36,5.51
2129,2009.10.05,2.77,1.99,4.34,5.49
2130,2009.10.06,2.78,2.00,4.44,5.59
2131,2009.10.07,2.79,1.99,4.45,5.59
2132,2009.10.08,2.80,1.99,4.47,5.61
2133,2009.10.09,2.81,1.99,4.36,5.50
2134,2009.10.12,2.81,1.99,4.39,5.53
2135,2009.10.13,2.81,1.99,4.37,5.51
2136,2009.10.14,2.81,1.99,4.37,5.51
2137,2009.10.15,2.80,1.99,4.43,5.55
2138,2009.10.16,2.80,1.98,4.56,5.67
2139,2009.10.19,2.80,1.98,4.54,5.66
2140,2009.10.20,2.79,1.99,4.55,5.67
2141,2009.10.21,2.79,2.02,4.53,5.65
2142,2009.10.22,2.79,2.00,4.55,5.67
2143,2009.10.23,2.79,2.00,4.59,5.71
2144,2009.10.26,2.79,2.00,4.62,5.74
2145,2009.10.27,2.79,2.00,4.54,5.66
2146,2009.10.28,2.79,2.00,4.51,5.64
2147,2009.10.29,2.79,2.01,4.45,5.59
2148,2009.10.30,2.79,2.01,4.44,5.58
2149,2009.11.02,2.79,2.00,4.43,5.57
2150,2009.11.03,2.79,1.99,4.43,5.56
2151,2009.11.04,2.79,1.99,4.47,5.60
2152,2009.11.05,2.79,2.00,4.46,5.58
2153,2009.11.06,2.79,2.00,4.46,5.58
2154,2009.11.09,2.79,2.00,4.49,5.59
2155,2009.11.10,2.79,2.07,4.47,5.56
2156,2009.11.11,2.79,1.98,4.42,5.52
2157,2009.11.12,2.79,2.01,4.34,5.44
2158,2009.11.13,2.79,2.00,4.27,5.39
2159,2009.11.16,2.79,2.01,4.29,5.41
2160,2009.11.17,2.79,1.99,4.24,5.35
2161,2009.11.18,2.79,1.96,4.27,5.38
2162,2009.11.19,2.79,1.95,4.24,5.35
2163,2009.11.20,2.79,2.01,4.26,5.36
2164,2009.11.23,2.79,2.03,4.30,5.40
2165,2009.11.24,2.79,2.00,4.28,5.38
2166,2009.11.25,2.79,1.99,4.25,5.35
2167,2009.11.26,2.79,2.01,4.20,5.30
2168,2009.11.27,2.79,2.00,4.05,5.17
2169,2009.11.30,2.79,2.01,4.10,5.21
2170,2009.12.01,2.79,2.00,4.05,5.16
2171,2009.12.02,2.79,2.00,4.13,5.24
2172,2009.12.03,2.79,2.00,4.12,5.23
2173,2009.12.04,2.79,2.00,4.16,5.27
2174,2009.12.07,2.79,1.99,4.24,5.35
2175,2009.12.08,2.79,1.97,4.20,5.30
2176,2009.12.09,2.79,1.97,4.17,5.27
2177,2009.12.10,2.79,2.01,4.26,5.36
2178,2009.12.11,2.79,2.00,4.22,5.33
2179,2009.12.14,2.79,2.00,4.25,5.35
2180,2009.12.15,2.79,2.00,4.18,5.28
2181,2009.12.16,2.83,2.00,4.25,5.35
2182,2009.12.17,2.85,2.00,4.24,5.35
2183,2009.12.18,2.85,2.00,4.20,5.30
2184,2009.12.21,2.85,2.00,4.19,5.30
2185,2009.12.22,2.85,1.99,4.31,5.42
2186,2009.12.23,2.85,1.99,4.28,5.39
2187,2009.12.24,2.85,1.98,4.32,5.44
2188,2009.12.28,2.85,2.00,4.36,5.48
2189,2009.12.29,2.85,2.00,4.39,5.51
2190,2009.12.30,2.86,2.00,4.41,5.53
2191,2009.12.31,2.86,2.01,4.41,5.53
2192,2010.01.04,2.88,1.99,4.44,5.56
2193,2010.01.05,2.88,1.98,4.36,5.48
2194,2010.01.06,2.88,1.96,4.43,5.54
2195,2010.01.07,2.88,2.00,4.32,5.44
2196,2010.01.08,2.88,2.00,4.36,5.47
2197,2010.01.11,2.88,2.00,4.27,5.38
2198,2010.01.12,2.88,2.00,4.25,5.36
2199,2010.01.13,2.88,2.00,4.26,5.37
2200,2010.01.14,2.88,2.00,4.23,5.35
2201,2010.01.15,2.88,2.00,4.24,5.37
2202,2010.01.18,2.88,1.99,4.28,5.41
2203,2010.01.19,2.88,1.99,4.24,5.37
2204,2010.01.20,2.88,1.97,4.24,5.37
2205,2010.01.21,2.88,2.01,4.26,5.38
2206,2010.01.22,2.88,2.00,4.24,5.35
2207,2010.01.25,2.88,2.01,4.26,5.37
2208,2010.01.26,2.88,2.01,4.21,5.32
2209,2010.01.27,2.88,2.01,4.23,5.35
2210,2010.01.28,2.88,2.01,4.31,5.43
2211,2010.01.29,2.88,2.01,4.27,5.39
2212,2010.02.01,2.88,2.01,4.30,5.42
2213,2010.02.02,2.88,2.00,4.27,5.40
2214,2010.02.03,2.88,2.00,4.27,5.40
2215,2010.02.04,2.88,2.00,4.26,5.39
2216,2010.02.05,2.88,2.00,4.22,5.36
2217,2010.02.08,2.88,2.00,4.26,5.40
2218,2010.02.09,2.88,1.99,4.27,5.40
2219,2010.02.10,2.88,1.97,4.27,5.40
2220,2010.02.11,2.88,2.02,4.18,5.31
2221,2010.02.12,2.88,2.02,4.12,5.25
2222,2010.02.16,2.88,2.02,4.12,5.25
2223,2010.02.17,2.88,2.02,4.10,5.24
2224,2010.02.18,2.88,2.02,4.10,5.24
2225,2010.02.19,2.88,2.01,4.18,5.32
2226,2010.02.22,2.88,1.98,4.20,5.34
2227,2010.02.23,2.88,1.92,4.16,5.30
2228,2010.02.24,2.88,1.90,4.14,5.28
2229,2010.02.25,2.88,2.02,4.09,5.23
2230,2010.02.26,2.88,2.02,4.10,5.24
2231,2010.03.02,2.88,2.02,4.11,5.24
2232,2010.03.03,2.88,2.01,4.09,5.22
2233,2010.03.04,2.88,2.02,4.08,5.21
2234,2010.03.05,2.86,2.01,4.10,5.22
2235,2010.03.08,2.86,2.02,4.12,5.24
2236,2010.03.09,2.86,2.02,4.10,5.22
2237,2010.03.10,2.86,1.99,4.08,5.20
2238,2010.03.11,2.84,2.02,3.97,5.09
2239,2010.03.12,2.83,2.02,3.93,5.05
2240,2010.03.15,2.83,2.01,3.93,5.05
2241,2010.03.16,2.82,2.01,3.84,4.94
2242,2010.03.17,2.82,2.00,3.80,4.88
2243,2010.03.18,2.82,2.01,3.76,4.83
2244,2010.03.19,2.82,2.01,3.79,4.84
2245,2010.03.22,2.81,2.01,3.77,4.81
2246,2010.03.23,2.81,2.00,3.90,4.92
2247,2010.03.24,2.81,2.00,3.94,4.96
2248,2010.03.25,2.81,2.01,3.82,4.85
2249,2010.03.26,2.78,2.00,3.84,4.86
2250,2010.03.29,2.78,2.00,3.92,4.91
2251,2010.03.30,2.78,1.99,3.90,4.91
2252,2010.03.31,2.78,2.00,3.89,4.89
2253,2010.04.01,2.78,1.99,3.84,4.84
2254,2010.04.02,2.78,2.00,3.84,4.84
2255,2010.04.05,2.72,2.00,3.85,4.85
2256,2010.04.06,2.63,2.02,3.84,4.84
2257,2010.04.07,2.63,2.02,3.82,4.82
2258,2010.04.08,2.53,2.02,3.74,4.74
2259,2010.04.09,2.46,2.00,3.77,4.77
2260,2010.04.12,2.45,2.01,3.85,4.85
2261,2010.04.13,2.45,2.01,3.83,4.81
2262,2010.04.14,2.45,2.00,3.87,4.84
2263,2010.04.15,2.45,2.00,3.85,4.79
2264,2010.04.16,2.45,1.99,3.80,4.73
2265,2010.04.19,2.45,2.00,3.78,4.69
2266,2010.04.20,2.45,2.00,3.76,4.66
2267,2010.04.21,2.45,2.01,3.80,4.65
2268,2010.04.22,2.45,2.00,3.77,4.62
2269,2010.04.23,2.45,2.00,3.76,4.60
2270,2010.04.26,2.45,2.01,3.75,4.58
2271,2010.04.27,2.45,2.01,3.66,4.49
2272,2010.04.28,2.45,2.01,3.62,4.44
2273,2010.04.29,2.45,2.00,3.58,4.40
2274,2010.04.30,2.45,2.00,3.61,4.41
2275,2010.05.03,2.45,2.00,3.70,4.47
2276,2010.05.04,2.45,2.05,3.71,4.48
2277,2010.05.06,2.45,2.02,3.79,4.53
2278,2010.05.07,2.45,2.01,3.69,4.44
2279,2010.05.10,2.45,2.01,3.71,4.46
2280,2010.05.11,2.45,2.01,3.64,4.39
2281,2010.05.12,2.45,2.01,3.77,4.51
2282,2010.05.13,2.45,2.01,3.79,4.53
2283,2010.05.14,2.45,2.01,3.78,4.52
2284,2010.05.17,2.45,2.02,3.78,4.53
2285,2010.05.18,2.45,2.01,3.77,4.53
2286,2010.05.19,2.45,2.01,3.76,4.53
2287,2010.05.20,2.45,2.02,3.74,4.51
2288,2010.05.24,2.45,2.02,3.64,4.43
2289,2010.05.25,2.45,2.02,3.59,4.40
2290,2010.05.26,2.45,1.99,3.61,4.44
2291,2010.05.27,2.45,1.98,3.60,4.44
2292,2010.05.28,2.45,1.98,3.61,4.46
2293,2010.05.31,2.45,2.00,3.58,4.45
2294,2010.06.01,2.45,1.99,3.57,4.46
2295,2010.06.03,2.45,1.99,3.63,4.52
2296,2010.06.04,2.45,1.98,3.68,4.56
2297,2010.06.07,2.45,1.99,3.60,4.50
2298,2010.06.08,2.45,1.95,3.63,4.51
2299,2010.06.09,2.45,1.97,3.61,4.51
2300,2010.06.10,2.45,2.02,3.64,4.54
2301,2010.06.11,2.45,2.02,3.68,4.58
2302,2010.06.14,2.45,2.02,3.71,4.61
2303,2010.06.15,2.45,2.02,3.73,4.64
2304,2010.06.16,2.45,2.01,3.72,4.63
2305,2010.06.17,2.45,2.01,3.70,4.62
2306,2010.06.18,2.45,2.00,3.72,4.64
2307,2010.06.21,2.45,2.01,3.88,4.77
2308,2010.06.22,2.45,2.01,3.90,4.79
2309,2010.06.23,2.45,1.97,3.93,4.82
2310,2010.06.24,2.46,2.02,3.90,4.80
2311,2010.06.25,2.46,2.02,3.90,4.80
2312,2010.06.28,2.46,1.99,3.89,4.79
2313,2010.06.29,2.46,1.95,3.86,4.77
2314,2010.06.30,2.46,2.03,3.86,4.77
2315,2010.07.01,2.46,1.99,3.80,4.72
2316,2010.07.02,2.46,1.99,3.82,4.74
2317,2010.07.05,2.46,2.01,3.85,4.77
2318,2010.07.06,2.46,2.05,3.84,4.75
2319,2010.07.07,2.46,2.04,3.90,4.81
