,일자,미국_USD,일본_JPY,유럽연합_EUR,중국_CNY,WTI,국제_금
417,2005-12-08,"1,034.40",856.58,"1,212.21",128.07,,
418,2005-12-09,"1,033.80",857.36,"1,220.61",127.98,,
419,2005-12-12,"1,033.70",855.36,"1,223.90",127.99,,
420,2005-12-13,"1,026.00",855.50,"1,226.89",127.03,,
421,2005-12-14,"1,016.40",855.56,"1,219.98",125.87,,
422,2005-12-15,"1,014.00",864.60,"1,215.58",125.58,,
423,2005-12-16,"1,016.20",876.94,"1,216.49",125.86,,
424,2005-12-19,"1,017.70",873.79,"1,223.38",126.05,,
425,2005-12-20,"1,016.50",871.63,"1,219.19",125.91,,
426,2005-12-21,"1,018.30",869.82,"1,209.33",126.12,,
427,2005-12-22,"1,017.60",865.38,"1,203.01",126.00,,
428,2005-12-23,"1,013.50",869.06,"1,203.43",125.47,,
429,2005-12-26,"1,011.80",867.98,"1,198.98",125.28,,
430,2005-12-27,"1,012.50",863.83,"1,198.90",125.38,,
431,2005-12-28,"1,012.60",863.85,"1,202.36",125.41,,
432,2005-12-29,"1,011.60",858.38,"1,199.76",125.31,,
433,2005-12-30,"1,004.50",856.13,"1,194.05",124.46,,
434,2006-01-02,"1,008.00",856.71,"1,192.67",124.90,,
435,2006-01-03,"1,005.40",856.53,"1,194.31",124.58,,
436,2006-01-04,998.40,860.39,"1,203.77",123.71,,
437,2006-01-05,987.30,850.53,"1,195.03",122.34,,
438,2006-01-06,988.10,851.22,"1,194.71",122.47,,
439,2006-01-09,977.50,856.18,"1,185.81",121.17,,
440,2006-01-10,982.10,857.35,"1,184.51",121.75,,
441,2006-01-11,984.70,857.98,"1,187.65",122.03,,
442,2006-01-12,974.00,855.06,"1,183.70",120.69,,
443,2006-01-13,987.80,862.33,"1,191.48",122.43,,
444,2006-01-16,982.50,859.13,"1,193.34",121.75,,
445,2006-01-17,989.10,860.69,"1,199.09",122.61,,
446,2006-01-18,992.10,858.22,"1,198.75",122.97,,
447,2006-01-19,985.00,854.74,"1,191.75",122.08,,
448,2006-01-20,986.80,853.26,"1,191.96",122.39,,
449,2006-01-23,981.30,854.57,"1,200.91",121.68,,
450,2006-01-24,975.50,850.92,"1,199.28",121.01,,
451,2006-01-25,968.90,842.08,"1,189.23",120.17,,
452,2006-01-26,969.00,837.44,"1,187.22",120.21,,
453,2006-01-27,970.80,833.66,"1,185.35",120.42,,
454,2006-01-31,964.60,820.87,"1,166.59",119.67,,
455,2006-02-01,961.00,819.48,"1,168.86",119.22,,
456,2006-02-02,972.00,820.46,"1,171.84",120.58,,
457,2006-02-03,970.30,819.03,"1,173.29",120.37,,
458,2006-02-06,962.60,810.82,"1,157.05",119.50,,
459,2006-02-07,967.80,814.10,"1,159.81",120.13,,
460,2006-02-08,970.80,825.16,"1,163.50",120.50,,
461,2006-02-09,972.80,819.96,"1,165.61",120.78,,
462,2006-02-10,967.80,821.21,"1,160.59",120.14,,
463,2006-02-13,976.80,828.64,"1,163.17",121.38,,
464,2006-02-14,969.90,827.49,"1,155.34",120.53,,
465,2006-02-15,974.00,827.81,"1,160.52",121.03,,
466,2006-02-16,974.60,827.12,"1,158.41",121.10,,
467,2006-02-17,972.80,823.43,"1,156.66",120.85,,
468,2006-02-20,967.20,818.55,"1,157.64",120.16,,
469,2006-02-21,968.60,817.11,"1,155.25",120.37,,
470,2006-02-22,974.50,821.88,"1,161.90",121.10,,
471,2006-02-23,969.10,824.35,"1,154.30",120.42,,
472,2006-02-24,966.40,828.32,"1,152.24",120.15,,
473,2006-02-27,969.00,833.48,"1,149.04",120.52,,
474,2006-02-28,970.90,834.97,"1,151.58",120.76,,
475,2006-03-02,969.10,833.56,"1,156.23",120.58,,
476,2006-03-03,971.30,834.45,"1,167.79",120.86,,
477,2006-03-06,974.90,833.68,"1,176.41",121.33,,
478,2006-03-07,976.60,830.09,"1,169.19",121.49,,
479,2006-03-08,982.10,834.69,"1,168.60",122.11,,
480,2006-03-09,982.20,833.15,"1,171.76",122.05,,
481,2006-03-10,980.20,828.36,"1,167.71",121.79,,
482,2006-03-13,980.40,824.70,"1,170.89",121.80,,
483,2006-03-14,977.00,824.47,"1,169.86",121.43,,
484,2006-03-15,974.80,828.98,"1,172.20",121.26,,
485,2006-03-16,975.00,827.46,"1,174.58",121.37,,
486,2006-03-17,971.20,832.01,"1,181.85",120.99,,
487,2006-03-20,967.10,831.48,"1,176.19",120.54,,
488,2006-03-21,968.40,830.60,"1,175.54",120.67,,
489,2006-03-22,973.60,830.65,"1,177.76",121.29,,
490,2006-03-23,975.60,833.28,"1,176.96",121.49,,
491,2006-03-24,979.20,830.32,"1,172.79",121.99,,
492,2006-03-27,975.70,836.29,"1,174.74",121.60,,
493,2006-03-28,976.80,835.80,"1,174.21",121.78,,
494,2006-03-29,975.50,828.38,"1,171.97",121.62,,
495,2006-03-30,976.10,829.10,"1,177.08",121.66,,
496,2006-03-31,971.60,826.82,"1,179.43",121.21,,
497,2006-04-03,970.80,818.34,"1,169.33",121.09,,
498,2006-04-04,963.20,818.00,"1,167.78",120.14,,
499,2006-04-05,957.30,819.40,"1,174.51",119.56,,
500,2006-04-06,953.70,810.69,"1,172.29",119.11,,
501,2006-04-07,953.20,809.79,"1,162.43",119.00,,
502,2006-04-10,953.60,807.66,"1,155.48",119.14,,
503,2006-04-11,954.70,806.27,"1,157.86",119.28,,
504,2006-04-12,960.40,813.14,"1,166.79",119.96,,
505,2006-04-13,961.50,811.87,"1,165.34",120.01,,
506,2006-04-14,958.40,807.48,"1,160.53",119.65,,
507,2006-04-17,955.60,807.78,"1,164.02",119.21,,
508,2006-04-18,953.80,809.47,"1,168.02",119.08,,
509,2006-04-19,945.60,808.14,"1,168.86",118.05,,
510,2006-04-20,948.50,805.93,"1,170.07",118.37,,
511,2006-04-21,948.60,806.50,"1,166.02",118.39,,
512,2006-04-24,939.80,817.79,"1,165.73",117.26,,
513,2006-04-25,945.10,825.85,"1,170.60",117.95,,
514,2006-04-26,946.50,821.76,"1,175.36",118.08,,
515,2006-04-27,944.90,824.09,"1,176.78",117.85,,
516,2006-04-28,943.40,825.59,"1,182.74",117.72,,
517,2006-05-02,940.10,824.79,"1,181.05",117.32,,
518,2006-05-03,934.30,826.52,"1,182.64",116.60,,
519,2006-05-04,939.60,823.49,"1,183.71",117.21,,
520,2006-05-08,928.00,831.91,"1,183.01",115.88,,
521,2006-05-09,932.00,833.56,"1,180.38",116.43,,
522,2006-05-10,929.60,839.06,"1,188.96",116.16,,
523,2006-05-11,935.60,841.22,"1,191.21",116.88,,
524,2006-05-12,932.70,847.22,"1,200.85",116.53,,
525,2006-05-15,943.60,860.01,"1,218.00",117.98,,
526,2006-05-16,944.90,856.97,"1,210.79",118.14,,
527,2006-05-17,936.90,856.24,"1,206.45",117.08,,
528,2006-05-18,947.00,855.23,"1,207.05",118.29,,
529,2006-05-19,946.30,852.91,"1,212.40",118.17,,
530,2006-05-22,952.30,843.64,"1,209.99",118.81,,
531,2006-05-23,943.90,848.91,"1,212.91",117.77,,
532,2006-05-24,949.70,846.13,"1,217.14",118.45,,
533,2006-05-25,949.10,842.22,"1,214.09",118.30,,
534,2006-05-26,945.60,844.44,"1,209.61",117.91,,
535,2006-05-29,947.40,843.26,"1,207.18",118.11,,
536,2006-05-30,945.60,845.95,"1,216.51",117.78,,
537,2006-06-01,947.30,840.62,"1,209.89",118.13,,
538,2006-06-02,948.00,840.57,"1,214.29",118.23,,
539,2006-06-05,943.00,844.45,"1,220.81",117.56,,
540,2006-06-07,948.20,835.79,"1,212.84",118.30,,
541,2006-06-08,953.40,837.49,"1,218.16",118.93,,
542,2006-06-09,954.40,838.52,"1,208.08",119.11,,
543,2006-06-12,956.80,838.86,"1,208.92",119.41,,
544,2006-06-13,961.80,839.19,"1,209.66",120.12,,
545,2006-06-14,962.00,836.23,"1,210.20",120.23,,
546,2006-06-15,959.50,836.17,"1,211.46",119.97,,
547,2006-06-16,955.80,834.03,"1,209.56",119.53,,
548,2006-06-19,961.30,831.93,"1,211.81",120.20,,
549,2006-06-20,956.60,833.64,"1,204.65",119.55,,
550,2006-06-21,955.80,832.94,"1,206.79",119.50,,
551,2006-06-22,955.10,830.88,"1,209.54",119.40,,
552,2006-06-23,956.10,823.87,"1,203.25",119.53,,
553,2006-06-26,959.60,824.47,"1,203.53",119.94,,
554,2006-06-27,958.80,825.06,"1,207.90",119.88,,
555,2006-06-28,957.70,823.62,"1,204.40",119.76,,
556,2006-06-29,960.50,824.75,"1,205.14",120.09,,
557,2006-06-30,948.90,826.93,"1,205.48",118.73,,
558,2006-07-03,944.90,824.88,"1,208.53",118.23,,
559,2006-07-04,943.40,824.15,"1,209.34",118.03,,
560,2006-07-05,946.70,823.22,"1,208.75",118.43,,
561,2006-07-06,949.50,822.08,"1,210.04",118.77,,
562,2006-07-07,947.90,822.97,"1,211.23",118.64,,
563,2006-07-10,942.00,829.01,"1,205.01",117.90,,
564,2006-07-11,946.80,828.06,"1,203.38",118.50,,
565,2006-07-12,948.80,830.02,"1,212.09",118.75,,
566,2006-07-13,949.20,822.53,"1,206.81",118.77,,
567,2006-07-14,953.80,822.03,"1,207.32",119.30,,
568,2006-07-18,958.60,820.16,"1,202.08",119.83,,
569,2006-07-19,957.90,815.72,"1,197.76",119.71,,
570,2006-07-20,951.90,814.70,"1,199.01",119.11,,
571,2006-07-21,950.10,816.59,"1,203.30",118.94,,
572,2006-07-24,951.70,815.79,"1,202.85",119.23,,
573,2006-07-25,952.20,815.94,"1,205.20",119.25,,
574,2006-07-26,954.60,816.11,"1,200.89",119.52,,
575,2006-07-27,952.20,820.01,"1,212.25",119.21,,
576,2006-07-28,953.90,826.10,"1,210.79",119.63,,
577,2006-07-31,955.20,835.33,"1,218.74",119.85,,
578,2006-08-01,956.00,832.68,"1,216.89",119.95,,
579,2006-08-02,962.30,840.14,"1,233.86",120.77,,
580,2006-08-03,965.70,841.57,"1,233.10",121.12,,
581,2006-08-04,964.80,837.28,"1,234.46",121.01,,
582,2006-08-07,962.60,839.23,"1,238.87",120.82,,
583,2006-08-08,963.70,836.40,"1,236.81",120.92,,
584,2006-08-09,959.50,832.61,"1,232.09",120.33,,
585,2006-08-10,957.90,832.59,"1,235.31",120.26,,
586,2006-08-11,961.70,830.70,"1,228.76",120.68,,
587,2006-08-14,965.80,830.01,"1,232.36",121.14,,
588,2006-08-16,965.20,831.28,"1,234.30",120.88,,
589,2006-08-17,961.00,831.46,"1,235.27",120.50,,
590,2006-08-18,958.60,826.59,"1,230.55",120.20,,
591,2006-08-21,956.60,827.22,"1,232.87",120.07,,
592,2006-08-22,956.30,823.90,"1,231.81",120.06,,
593,2006-08-23,955.70,821.82,"1,224.54",119.95,,
594,2006-08-24,959.20,823.91,"1,226.05",120.35,,
595,2006-08-25,961.90,820.94,"1,227.67",120.68,,
596,2006-08-28,964.00,823.09,"1,233.82",120.93,,
597,2006-08-29,961.00,821.79,"1,232.77",120.68,,
598,2006-08-30,961.40,821.15,"1,233.48",120.82,,
599,2006-08-31,961.50,819.20,"1,234.37",120.87,,
600,2006-09-01,960.50,818.84,"1,230.40",120.77,,
601,2006-09-04,957.90,822.37,"1,231.19",120.57,,
602,2006-09-05,956.60,825.79,"1,228.18",120.51,,
603,2006-09-06,957.00,823.15,"1,226.78",120.49,,
604,2006-09-07,956.40,817.86,"1,225.24",120.45,,
605,2006-09-08,956.30,823.12,"1,217.27",120.28,,
606,2006-09-11,957.50,817.40,"1,214.21",120.49,,
607,2006-09-12,959.40,815.40,"1,220.36",120.76,,
608,2006-09-13,959.00,815.41,"1,217.64",120.70,,
609,2006-09-14,957.70,814.09,"1,215.32",120.54,,
610,2006-09-15,956.30,812.70,"1,216.51",120.44,,
611,2006-09-18,956.50,810.59,"1,212.65",120.47,,
612,2006-09-19,952.20,807.22,"1,209.96",120.03,,
613,2006-09-20,950.80,811.75,"1,205.42",119.97,,
614,2006-09-21,944.30,806.47,"1,200.21",119.23,,
615,2006-09-22,947.20,813.05,"1,212.13",119.67,,
616,2006-09-25,944.00,812.25,"1,209.74",119.30,,
617,2006-09-26,944.20,811.24,"1,203.67",119.32,,
618,2006-09-27,943.70,806.31,"1,196.89",119.43,,
619,2006-09-28,944.70,803.25,"1,202.23",119.61,,
620,2006-09-29,946.20,802.27,"1,200.44",119.77,,
621,2006-10-02,947.90,801.06,"1,200.61",119.99,,
622,2006-10-04,949.10,804.80,"1,208.77",120.14,,
623,2006-10-09,963.90,808.30,"1,213.94",121.88,,
624,2006-10-10,959.50,806.30,"1,209.26",121.42,,
625,2006-10-11,958.20,801.30,"1,201.30",121.09,,
626,2006-10-12,957.80,801.91,"1,200.70",121.16,,
627,2006-10-13,955.20,800.60,"1,200.88",120.87,,
628,2006-10-16,955.50,798.71,"1,195.52",120.90,,
629,2006-10-17,954.50,801.36,"1,195.61",120.78,,
630,2006-10-18,955.40,806.72,"1,199.12",120.77,,
631,2006-10-19,957.40,806.23,"1,201.25",121.14,,
632,2006-10-20,957.40,808.89,"1,208.81",121.19,,
633,2006-10-23,959.60,807.34,"1,208.42",121.48,,
634,2006-10-24,958.60,802.04,"1,201.89",121.37,,
635,2006-10-25,955.80,801.64,"1,200.77",121.02,,
636,2006-10-26,949.80,799.63,"1,201.78",120.38,,
637,2006-10-27,947.30,799.48,"1,200.80",120.11,,
638,2006-10-30,944.60,804.67,"1,202.29",119.95,,
639,2006-10-31,942.30,801.62,"1,198.23",119.66,,
640,2006-11-01,939.50,803.06,"1,198.43",119.35,,
641,2006-11-02,939.00,800.72,"1,197.32",119.28,,
642,2006-11-03,937.00,800.31,"1,197.39",119.06,,
643,2006-11-06,942.40,798.10,"1,197.79",119.62,,
644,2006-11-07,938.70,796.79,"1,197.78",119.15,,
645,2006-11-08,935.20,794.90,"1,195.28",118.89,,
646,2006-11-09,936.60,794.20,"1,195.29",119.08,,
647,2006-11-10,934.10,794.03,"1,200.60",118.84,,
648,2006-11-13,935.10,797.12,"1,203.29",118.97,,
649,2006-11-14,937.10,796.65,"1,201.83",119.09,,
650,2006-11-15,941.50,798.69,"1,205.78",119.74,,
651,2006-11-16,937.50,794.22,"1,202.25",119.20,,
652,2006-11-17,938.80,793.78,"1,199.79",119.29,,
653,2006-11-20,935.40,793.52,"1,201.43",118.93,,
654,2006-11-21,935.50,791.72,"1,199.03",118.88,,
655,2006-11-22,934.10,794.10,"1,201.16",118.84,,
656,2006-11-23,930.50,798.44,"1,203.69",118.46,,
657,2006-11-24,932.10,801.67,"1,209.03",118.66,,
658,2006-11-27,930.60,801.41,"1,222.16",118.67,,
659,2006-11-28,930.80,801.52,"1,222.23",118.57,,
660,2006-11-29,930.50,803.75,"1,228.82",118.69,,
661,2006-11-30,929.50,800.40,"1,224.80",118.57,,
662,2006-12-01,928.60,801.00,"1,231.97",118.60,,
663,2006-12-04,927.60,802.49,"1,235.19",118.54,,
664,2006-12-05,924.30,802.13,"1,232.74",118.14,,
665,2006-12-06,916.60,799.69,"1,221.92",117.18,,
666,2006-12-07,913.90,795.32,"1,216.22",116.83,,
667,2006-12-08,920.30,798.25,"1,222.89",117.63,,
668,2006-12-11,926.10,792.42,"1,219.49",118.33,,
669,2006-12-12,922.70,789.10,"1,223.32",117.92,,
670,2006-12-13,922.60,788.55,"1,224.84",117.90,,
671,2006-12-14,920.70,783.84,"1,217.53",117.77,,
672,2006-12-15,923.20,782.64,"1,213.92",118.06,,
673,2006-12-18,927.10,785.68,"1,214.22",118.58,,
674,2006-12-19,931.50,789.61,"1,220.27",119.03,,
675,2006-12-20,925.80,783.78,"1,225.39",118.42,,
676,2006-12-21,927.30,782.86,"1,222.92",118.58,,
677,2006-12-22,928.60,784.69,"1,225.57",118.76,,
678,2006-12-26,929.90,781.82,"1,220.77",118.91,,
679,2006-12-27,930.60,784.59,"1,225.13",119.03,,
680,2006-12-28,928.60,782.18,"1,218.97",118.82,,
681,2006-12-29,928.60,781.78,"1,224.08",118.87,,
682,2007-01-02,926.00,780.18,"1,225.65",118.59,,
683,2007-01-03,926.10,779.41,"1,229.95",118.60,,
684,2007-01-04,931.30,779.72,"1,226.34",119.26,,
685,2007-01-05,934.20,789.89,"1,222.77",119.66,,
686,2007-01-08,938.20,793.14,"1,220.60",120.13,,
687,2007-01-09,938.50,788.52,"1,223.71",120.20,,
688,2007-01-10,937.80,786.68,"1,217.83",120.11,,
689,2007-01-11,938.90,783.27,"1,217.38",120.45,,
690,2007-01-12,940.00,779.24,"1,213.73",120.59,,
691,2007-01-15,938.60,780.28,"1,213.80",120.46,,
692,2007-01-16,935.60,777.92,"1,211.98",120.15,,
693,2007-01-17,937.00,776.43,"1,211.63",120.44,,
694,2007-01-18,936.80,773.19,"1,214.00",120.41,,
695,2007-01-19,936.30,771.95,"1,216.16",120.44,,
696,2007-01-22,940.10,774.32,"1,219.22",120.91,,
697,2007-01-23,940.30,773.15,"1,217.22",120.94,,
698,2007-01-24,936.00,774.19,"1,218.86",120.43,,
699,2007-01-25,936.00,776.70,"1,213.80",120.46,,
700,2007-01-26,940.50,774.07,"1,215.69",120.96,,
701,2007-01-29,940.50,770.71,"1,213.43",120.96,,
702,2007-01-30,942.50,774.00,"1,222.05",121.19,,
703,2007-01-31,940.90,775.11,"1,219.59",121.05,,
704,2007-02-01,937.10,777.10,"1,221.32",120.68,,
705,2007-02-02,937.20,775.76,"1,219.95",120.85,,
706,2007-02-05,935.80,774.03,"1,210.55",120.57,,
707,2007-02-06,932.90,775.28,"1,205.03",120.25,,
708,2007-02-07,933.70,775.24,"1,211.48",120.52,,
709,2007-02-08,935.10,772.36,"1,217.78",120.70,,
710,2007-02-09,934.60,769.66,"1,218.44",120.64,,
711,2007-02-12,937.60,768.84,"1,221.79",120.95,,
712,2007-02-13,939.50,773.76,"1,218.91",121.15,,
713,2007-02-14,938.50,773.77,"1,223.43",121.05,,
714,2007-02-15,934.80,779.19,"1,229.26",120.62,,
715,2007-02-16,936.40,784.19,"1,229.87",120.87,,
716,2007-02-20,938.50,782.47,"1,236.66",121.24,,
717,2007-02-21,938.50,779.74,"1,233.66",121.24,,
718,2007-02-22,938.90,775.69,"1,232.87",121.29,,
719,2007-02-23,938.10,771.91,"1,230.69",121.19,,
720,2007-02-26,938.70,775.98,"1,236.92",121.27,,
721,2007-02-27,938.80,781.42,"1,236.87",121.26,,
722,2007-02-28,941.80,795.84,"1,244.12",121.73,,
723,2007-03-02,943.00,801.39,"1,242.21",121.83,,
724,2007-03-05,951.40,823.01,"1,250.52",122.92,,
725,2007-03-06,947.70,814.04,"1,241.39",122.35,,
726,2007-03-07,948.70,814.96,"1,244.98",122.59,,
727,2007-03-08,947.90,811.84,"1,248.95",122.53,,
728,2007-03-09,945.90,805.84,"1,244.05",122.23,,
729,2007-03-12,944.00,797.36,"1,238.62",121.91,,
730,2007-03-13,944.60,805.01,"1,244.32",122.03,,
731,2007-03-14,946.30,816.90,"1,249.97",122.27,,
732,2007-03-15,944.50,805.06,"1,248.91",122.05,,
733,2007-03-16,944.80,807.52,"1,256.87",122.10,,
734,2007-03-19,943.70,804.66,"1,254.93",122.00,,
735,2007-03-20,941.70,800.08,"1,252.93",121.74,,
736,2007-03-21,938.00,799.25,"1,249.23",121.30,,
737,2007-03-22,938.00,799.73,"1,255.61",121.35,,
738,2007-03-23,937.90,793.89,"1,250.88",121.32,,
739,2007-03-26,938.70,794.70,"1,245.65",121.39,,
740,2007-03-27,940.90,797.64,"1,254.41",121.67,,
741,2007-03-28,939.10,800.19,"1,253.70",121.52,,
742,2007-03-29,940.50,801.18,"1,253.22",121.75,,
743,2007-03-30,940.90,798.39,"1,255.82",121.77,,
744,2007-04-02,937.30,796.69,"1,251.39",121.33,,
745,2007-04-03,936.80,792.09,"1,252.41",121.27,,
746,2007-04-04,936.30,787.27,"1,248.84",121.10,,
747,2007-04-05,932.90,785.80,"1,247.01",120.76,64.28,674.20
748,2007-04-06,931.90,784.49,"1,250.70",120.68,,
749,2007-04-09,933.00,781.87,"1,246.58",120.84,,
750,2007-04-10,933.90,784.07,"1,253.48",120.89,61.89,676.50
751,2007-04-11,932.20,782.24,"1,252.13",120.67,62.01,676.80
752,2007-04-12,931.80,781.19,"1,255.23",120.65,63.85,675.10
753,2007-04-13,929.20,783.01,"1,256.46",120.33,63.63,685.40
754,2007-04-16,931.80,779.16,"1,262.96",120.67,63.61,690.10
755,2007-04-17,929.00,778.84,"1,258.42",120.21,63.10,688.20
756,2007-04-18,928.20,781.12,"1,262.35",120.20,63.13,689.10
757,2007-04-19,928.80,787.12,"1,261.40",120.36,61.83,684.30
758,2007-04-20,927.50,781.38,"1,264.55",120.20,64.11,692.00
759,2007-04-23,926.30,782.94,"1,258.19",120.02,65.89,690.60
760,2007-04-24,927.50,782.63,"1,258.06",120.10,,
761,2007-04-25,926.70,782.22,"1,264.76",120.07,,
762,2007-04-26,929.00,781.66,"1,267.99",120.35,65.06,674.90
763,2007-04-27,929.20,777.31,"1,263.25",120.44,66.46,678.70
764,2007-04-30,930.80,778.52,"1,266.63",120.80,65.71,680.50
765,2007-05-01,,,,,64.40,674.40
766,2007-05-02,930.00,775.65,"1,263.22",120.75,63.68,672.30
767,2007-05-03,926.90,771.20,"1,261.51",120.29,63.19,681.80
768,2007-05-04,927.60,771.33,"1,259.12",120.38,61.93,687.20
769,2007-05-07,922.40,769.50,"1,255.29",119.76,61.47,688.00
770,2007-05-08,923.00,769.94,"1,256.20",119.95,62.26,685.10
771,2007-05-09,923.50,770.74,"1,251.16",120.00,61.55,680.30
772,2007-05-10,925.10,770.47,"1,254.07",120.24,62.37,665.10
773,2007-05-11,926.80,772.85,"1,249.51",120.60,62.37,670.60
774,2007-05-14,924.10,768.35,"1,250.86",120.37,62.46,668.50
775,2007-05-15,924.20,769.21,"1,252.75",120.32,63.17,673.00
776,2007-05-16,924.00,767.82,"1,257.38",120.31,62.55,660.20
777,2007-05-17,928.10,767.53,"1,256.55",120.93,64.86,656.20
778,2007-05-18,934.10,770.46,"1,261.04",121.74,64.94,661.00
779,2007-05-21,930.20,766.92,"1,256.51",121.40,66.27,662.90
780,2007-05-22,930.40,767.02,"1,253.71",121.54,64.97,659.10
781,2007-05-23,931.40,765.26,"1,253.01",121.68,65.77,661.90
782,2007-05-24,,,,,64.18,653.00
783,2007-05-25,928.30,764.66,"1,247.26",121.32,65.20,655.10
784,2007-05-28,928.80,763.38,"1,249.98",121.44,,
785,2007-05-29,927.60,764.15,"1,246.79",121.30,63.15,657.10
786,2007-05-30,931.00,765.63,"1,251.08",121.75,63.49,653.10
787,2007-05-31,927.70,762.28,"1,246.74",121.33,64.01,661.00
788,2007-06-01,928.40,761.61,"1,248.33",121.40,65.08,671.20
789,2007-06-04,928.10,760.86,"1,247.74",121.35,66.21,670.70
790,2007-06-05,927.00,760.40,"1,251.54",121.30,65.61,669.60
791,2007-06-06,,,,,65.96,669.30
792,2007-06-07,926.80,763.87,"1,251.55",121.39,66.93,660.10
793,2007-06-08,931.00,769.36,"1,249.96",121.73,64.76,645.50
794,2007-06-11,932.50,766.42,"1,244.89",121.74,65.97,654.30
795,2007-06-12,929.50,763.39,"1,241.44",121.58,65.35,648.50
796,2007-06-13,931.50,761.65,"1,239.55",122.16,66.26,648.20
797,2007-06-14,929.90,756.63,"1,236.49",121.95,67.65,651.60
798,2007-06-15,928.70,754.67,"1,237.12",121.83,68.00,654.50
799,2007-06-18,928.30,751.42,"1,244.29",121.82,69.09,655.80
800,2007-06-19,927.70,750.63,"1,245.62",121.75,69.10,660.70
801,2007-06-20,927.80,752.84,"1,245.66",121.80,68.19,656.10
802,2007-06-21,927.00,749.09,"1,239.86",121.69,68.65,650.60
803,2007-06-22,928.50,748.91,"1,245.12",121.87,69.14,653.50
804,2007-06-25,926.60,748.28,"1,245.91",121.63,69.18,651.30
805,2007-06-26,926.30,751.07,"1,245.97",121.64,67.77,642.10
806,2007-06-27,927.70,756.13,"1,246.18",121.81,68.97,641.70
807,2007-06-28,926.90,753.33,"1,248.53",121.72,69.57,650.40
808,2007-06-29,923.80,748.74,"1,242.60",121.31,70.68,650.90
809,2007-07-02,921.70,751.30,"1,250.65",121.20,71.09,659.20
810,2007-07-03,918.00,748.96,"1,251.51",120.85,71.41,655.40
811,2007-07-04,919.90,751.74,"1,253.55",121.14,,
812,2007-07-05,922.00,750.63,"1,255.40",121.40,71.81,650.60
813,2007-07-06,919.60,746.67,"1,250.10",121.03,72.81,654.80
814,2007-07-09,920.90,744.58,"1,254.73",121.16,72.19,662.50
815,2007-07-10,920.00,746.21,"1,252.67",121.28,72.81,664.40
816,2007-07-11,919.20,757.73,"1,263.81",121.46,72.56,662.10
817,2007-07-12,918.30,752.03,"1,264.59",121.42,72.50,668.30
818,2007-07-13,916.90,748.37,"1,262.66",121.20,73.93,667.30
819,2007-07-16,918.20,753.06,"1,265.56",121.37,74.15,666.30
820,2007-07-17,,,,,74.02,665.90
821,2007-07-18,916.10,752.57,"1,265.59",121.15,75.05,673.70
822,2007-07-19,916.00,751.50,"1,264.63",121.13,75.92,678.10
823,2007-07-20,915.00,748.34,"1,263.43",120.98,75.79,684.70
824,2007-07-23,915.20,755.86,"1,265.54",121.03,74.89,681.50
825,2007-07-24,914.10,757.71,"1,263.19",120.88,73.56,684.80
826,2007-07-25,914.00,761.98,"1,262.14",120.98,75.88,673.80
827,2007-07-26,918.20,762.24,"1,259.04",121.46,74.95,662.80
828,2007-07-27,921.70,774.54,"1,263.56",121.92,77.02,660.10
829,2007-07-30,923.30,777.71,"1,260.21",122.05,76.83,664.10
830,2007-07-31,919.30,771.81,"1,259.99",121.52,78.21,666.90
831,2007-08-01,925.10,784.98,"1,263.41",122.34,76.53,663.60
832,2007-08-02,922.80,776.90,"1,260.82",121.98,76.86,664.60
833,2007-08-03,922.90,773.79,"1,264.93",121.96,75.48,672.50
834,2007-08-06,923.40,784.00,"1,275.95",122.19,72.06,671.50
